collected_at_jst,published_at,region,country,topic,article_frame,innovation_policy,policy_area,policy_relevance,source_type,source,title,title_ja,summary,summary_ja,url,canonical_id,first_seen,status,notes,scope_review_version,scope_reason,scope_content_type,scope_focus,scope_evidence,academic_kind,academic_review_version,review_status,venue,doi,citation_count,discovery_method,collection_mode
2026-07-26T21:02:36+09:00,2026-06-26T00:00:00Z,Global,Global,Quantum | Semiconductors & Telecom,Technology Innovation,False,,0,Preprint,Research Square,Telecom-band quantum memory with chlorine defects in silicon carbide,塩素欠陥を用いたシリコンカーバイドのテレコムバンド量子メモリ,OpenAlex research topics: Quantum and electron transport phenomena; Diamond and Carbon-based Materials Research; Silicon Nanostructures and Photoluminescence; Photoluminescence; Quantum dot; Silicon carbide; Microsecond; Hyperfine structure; Spectroscopy; Coherence (philosophical gambling strategy); Quantum; Photonics,シリコンカーバイドを用いたテレコムバンドの量子メモリに関する研究が行われ、量子情報の長距離伝送に関する新たな知見が得られた。,https://doi.org/10.21203/rs.3.rs-9951443/v1,daae2a7225c8a208f9eb6041,2026-06-26T09:00:00+09:00,Excluded,OpenAlex record; work type=preprint; citations=0,tech-innovation-v5,具体的な技術や政策に関する情報がないため,none,,,Preprint,openalex-abstract-v2,Not peer reviewed,Research Square,https://doi.org/10.21203/rs.3.rs-9951443/v1,0,OpenAlex,Historical Backfill
2026-07-26T21:02:36+09:00,2026-06-25T16:00:00Z,Global,United States,Artificial Intelligence,Technology Innovation,False,,0,Official Company,Google AI,"Our latest Google Finance upgrades, including a new app",,"The Google Finance logo, surrounded by elements of the user interface",,https://blog.google/products-and-platforms/products/search/google-finance-updates-june-2026/,823e02f8667ea9dcda49b35a,2026-06-26T01:00:00+09:00,Excluded,,tech-innovation-v5,具体的な技術や政策内容が確認できないため,none,Google Financeのアップグレード,Google Financeに関する一般的な情報が含まれているが、技術的な詳細が不明,News & Official Release,,,,,0,feed,Historical Backfill
2026-07-26T21:02:36+09:00,2026-06-25T16:00:00Z,Global,United States,Artificial Intelligence | Quantum,Technology Innovation,False,,0,Official Company,Microsoft Research,Understanding the brain with AI-driven explanations and experiments,,"Researchers introduce generative causal testing, which translates black box models into clear hypotheses and verifies them in the scanner, revealing what specific brain regions respond to in language. The post Understanding the brain with AI-driven explanations and experiments appeared first on Microsoft Research .",,https://www.microsoft.com/en-us/research/blog/understanding-the-brain-with-ai-driven-explanations-and-experiments/,46ec546185098f48a31408bd,2026-06-26T01:00:00+09:00,Excluded,,tech-innovation-v5,具体的な技術や政策内容が確認できないため,none,AIによる脳の理解,AIを用いた脳の理解に関する研究が行われているが、詳細が不明,News & Official Release,,,,,0,feed,Historical Backfill
2026-07-26T21:02:36+09:00,2026-06-25T05:26:14Z,United States,United States,,Innovation Policy,True,National Programs & Strategy,4,Government,DOE Office of Science News,DOE Strengthens Domestic Supply Chain for American Energy and Manufacturing,米国エネルギー省が国内供給網を強化,"The Department of Energy has helped establish a domestic production capability for Iridium-192, a radioisotope used in structural integrity testing.",米国エネルギー省がイリジウム-192の国内生産能力を確立しました。,https://www.energy.gov/science/articles/doe-strengthens-domestic-supply-chain-american-energy-and-manufacturing,62854e5795f9fac8f0427e2f,2026-06-25T14:26:14+09:00,New,,tech-innovation-v5,国内生産能力の強化に関する政策が示されているため,technology_policy,イリジウム-192の国内生産能力,エネルギー省が国内生産能力を確立したことが記載されている,News & Official Release,,,,,0,feed,Historical Backfill
2026-07-26T21:02:36+09:00,2026-06-25T04:00:24Z,United States,Japan,,Innovation Policy,True,National Programs & Strategy,4,Government,NISTEP Updates,「STI Horizon（エスティーアイ ホライズン）」誌2026夏号を公表しました(6/25),STI Horizon誌2026夏号の公表,科学技術・学術政策研究所（NISTEP）では、STI Horizon 2026夏号（Vol.12 No.2）を公表しました。 総合科学技術・イノベーション会議 議員 宮園 浩平 氏インタビュー、SFTS 等のダニ類媒介感染症の発生動向、PID 戦略の国際潮流と日本の課題など、科学技術・イノベーション政策に資する情報を幅広く掲載しています。 詳細については、以下のリンクより御覧ください。,NISTEPが科学技術・イノベーション政策に関する情報を幅広く掲載したSTI Horizon 2026夏号を公表しました。,https://www.nistep.go.jp/archives/63155/,79d88af79ddda07d59b28e08,2026-06-25T13:00:24+09:00,New,,tech-innovation-v5,科学技術・イノベーション政策に関する情報が含まれているため,technology_policy,科学技術・イノベーション政策,NISTEPが科学技術・イノベーション政策に資する情報を掲載している,News & Official Release,,,,,0,feed,Historical Backfill
2026-07-26T21:02:36+09:00,2026-06-25T00:00:00Z,Global,Global,Quantum | Artificial Intelligence,Technology Innovation,False,,0,Conference Paper,OpenAlex Conference Papers,The Costs of Pretending That There Are Data-Generating Probability Distributions in the Social World,,OpenAlex research topics: Machine Learning and Data Classification; Computer science; Artificial intelligence; Machine learning; Econometrics; Economics,,https://doi.org/10.1145/3805689.3806478,65adb05cfefb4a94b6acc479,2026-06-25T09:00:00+09:00,Excluded,OpenAlex record; work type=conference-paper; citations=1,tech-innovation-v5,具体的な技術や政策内容が確認できないため,none,,,Conference Paper,openalex-abstract-v2,Conference proceedings — review status varies,,https://doi.org/10.1145/3805689.3806478,1,OpenAlex,Historical Backfill
2026-07-26T21:45:54+09:00,2026-06-24T23:07:57Z,EU & Europe,European Patent Organisation,,Innovation Policy,True,Patents & Intellectual Property,4,Intergovernmental,European Patent Office News,Experience the EPO’s Culture Space,,The space opens monthly to visitor groups – registration required,,https://www.epo.org/en/news-events/news/experience-epos-culture-space,352b510764142caf6b292ae2,2026-06-25T08:07:57+09:00,Excluded,,tech-innovation-v5,具体的な技術や政策内容が確認できないため,none,,,News & Official Release,,,,,0,feed,Historical Backfill
2026-07-26T21:02:36+09:00,2026-06-24T14:00:14Z,Global,United States,Artificial Intelligence | Quantum | Fusion Energy | Healthcare,Technology Innovation,False,,0,Official Company,Microsoft Research,"Talos: Scaling rare disease diagnosis with automated, iterative genomic reanalysis",,"Talos was built to help resolve a major bottleneck in genomic medicine: human review time. The open-source system recovered 90% of in-scope diagnoses while surfacing just 1.3 candidate variants per patient for expert review. The post Talos: Scaling rare disease diagnosis with automated, iterative genomic reanalysis appeared first on Microsoft Research .",,https://www.microsoft.com/en-us/research/blog/talos-scaling-rare-disease-diagnosis-with-automated-iterative-genomic-reanalysis/,4e3fccc6919ca98c35c73823,2026-06-24T23:00:14+09:00,Excluded,,tech-innovation-v5,具体的な技術や政策内容が確認できないため,none,,,News & Official Release,,,,,0,feed,Historical Backfill
2026-07-26T21:02:36+09:00,2026-06-24T14:00:08Z,United States,United States,Quantum,Technology Innovation | Innovation Policy,True,National Programs & Strategy,3,Government,National Science Foundation News,NSF selects five additional teams in National Quantum Virtual Laboratory design competition,,"The U.S. National Science Foundation has selected five new teams to design experimental quantum technologies, from networks that can ferry fragile quantum information across long distances to sensors that can measure faint properties inside a single…",,https://www.nsf.gov/news/nsf-selects-five-additional-teams-national-quantum-virtual,89e162b53467717373c1eb60,2026-06-24T23:00:08+09:00,Excluded,,tech-innovation-v5,具体的な技術や政策内容が確認できないため,none,,,News & Official Release,,,,,0,feed,Historical Backfill
2026-07-26T21:02:36+09:00,2026-06-24T11:57:55Z,Global,Global,Healthcare,Technology Innovation,False,,1,Intergovernmental,WHO News,655 million people still living without electricity underscore urgent need to deliver on universal energy access target,,"At a time when energy security and affordability have risen to the top of the development agenda, 655 million people globally still lack access to electricity, and two billion use polluting fuels and technologies for cooking putting their health and well-being at risk.",,https://www.who.int/news/item/24-06-2026-655-million-people-still-living-without-electricity-underscore-urgent-need-to-deliver-on-universal-energy-access-target,80e3684bf6c15bbe606309cc,2026-06-24T20:57:55+09:00,Excluded,,tech-innovation-v5,具体的な技術や政策内容が確認できないため,none,,,News & Official Release,,,,,0,feed,Historical Backfill
2026-07-26T21:45:54+09:00,2026-06-24T07:05:47Z,EU & Europe,European Patent Organisation,,Technology Innovation | Innovation Policy,True,Patents & Intellectual Property,5,Intergovernmental,European Patent Office News,Standard essential patents: new EPO Observatory study provides greater clarity on determination of FRAND licensing rates,標準必須特許：新しいEPOオブザーバリー研究がFRANDライセンス料の決定に関する明確さを提供,Analysis of large corpus of court documents generates unique insights for licensing practices affecting adoption of game-changing technologies,EPOの新しい研究が、特許ライセンスの実務に関する独自の洞察を提供し、ゲームチェンジング技術の採用に影響を与えることを示しています。,https://www.epo.org/en/news-events/news/standard-essential-patents-new-epo-observatory-study-provides-greater-clarity,3a50aa65081c14fd23478350,2026-06-24T16:05:47+09:00,New,,tech-innovation-v5,特許に関する新たな研究成果が示されているため,research_breakthrough,FRANDライセンスの決定に関する新たな洞察,EPOの新しい調査が特許ライセンスの実務に関する洞察を提供している,News & Official Release,,,,,0,feed,Historical Backfill
2026-07-26T21:02:36+09:00,2026-06-24T05:00:13Z,United States,Japan,,Innovation Policy,True,National Programs & Strategy,5,Government,NISTEP Updates,民間企業の研究活動に関する調査報告2025 [NISTEP REPORT No.211]を公表しました(6/24),民間企業の研究活動に関する調査報告2025 [NISTEP REPORT No.211]を公表しました(6/24),文部科学省科学技術・学術政策研究所（NISTEP）は、「民間企業の研究活動に関する調査」の2025年度調査結果を取りまとめました。 研究開発者（新卒・中途を問わず）を採用した企業の割合は前年度より増加して56.9%となりました。中途採用で研究開発者を採用した企業の割合は2年連続で増加、1社あたりの中途採用研究開発者数は2020年以降4年連続で増加しました。 研究開発者を確保するために、大学学部等の学生・修士学生を対象としたインターンシップと人材エージェント（職業紹介事業者）を通じた人材の採 ... 続きを読む,文部科学省科学技術・学術政策研究所（NISTEP）は、「民間企業の研究活動に関する調査」の2025年度調査結果を取りまとめました。 研究開発者（新卒・中途を問わず）を採用した企業の割合は前年度より増加して56.9%となりました。中途採用で研究開発者を採用した企業の割合は2年連続で増加、1社あたりの中途採用研究開発者数は2020年以降4年連続で増加しました。 研究開発者を確保するために、大学学部等の学生・修士学生を対象としたインターンシップと人材エージェント（職業紹介事業者）を通じた人材の採 ... 続きを読む,https://www.nistep.go.jp/archives/63269/,1ab9a32a459e6ea6d1057110,2026-06-24T14:00:13+09:00,Excluded,,tech-innovation-v5,具体的な技術や研究開発内容が確認できないため,none,,,News & Official Release,,,,,0,feed,Historical Backfill
